Temperature,Humidity,IAQ Index,Window
21.53,56.4,22,1
22.13,49.34,42,1
20.28,48.57,21,1
23.68,56.65,27,1
24.48,48.12,25,1
24.0,48.45,36,1
23.48,51.25,25,1
21.73,49.45,40,1
23.73,53.93,36,1
21.25,54.47,27,1
21.34,59.68,31,1
22.99,56.54,39,1
23.61,47.09,49,1
20.3,54.29,37,1
21.22,45.17,44,1
20.25,46.85,45,1
21.16,55.91,28,1
24.67,52.53,44,1
21.16,45.4,41,1
21.0,48.26,43,1
24.61,48.49,30,1
24.99,49.95,21,1
22.32,52.38,41,1
20.87,47.0,35,1
22.39,52.1,30,1
20.08,47.79,27,1
24.29,54.49,48,1
21.32,46.57,48,1
23.06,45.48,32,1
24.08,48.86,42,1
24.55,49.89,31,1
22.13,45.61,42,1
22.79,45.84,39,1
24.87,58.87,46,1
24.61,57.78,20,1
20.55,59.21,27,1
23.78,51.25,43,1
20.46,52.04,22,1
23.01,48.76,31,1
21.05,48.14,36,1
22.38,53.39,34,1
21.88,52.56,44,1
21.8,56.75,21,1
21.49,54.35,21,1
20.51,49.7,43,1
24.07,53.71,28,1
21.62,52.36,38,1
21.8,50.88,31,1
21.68,45.01,40,1
22.51,52.21,50,1
20.41,51.89,33,1
22.08,53.15,47,1
24.56,48.18,47,1
20.2,59.92,44,1
22.7,57.54,24,1
24.31,57.16,22,1
21.56,59.21,23,1
22.4,52.87,46,1
21.09,59.77,46,1
21.18,52.91,30,1
21.09,46.92,38,1
22.65,54.66,27,1
21.17,59.89,44,1
24.16,47.91,24,1
23.71,53.6,29,1
20.68,53.97,47,1
24.78,53.13,37,1
21.39,51.76,34,1
23.54,58.92,44,1
23.17,59.04,39,1
23.48,50.29,27,1
24.38,59.29,38,1
23.08,57.52,30,1
23.4,45.29,26,1
22.35,58.23,28,1
22.88,57.62,26,1
23.48,54.52,49,1
23.58,47.9,31,1
24.17,49.98,41,1
23.51,58.74,34,1
21.9,48.74,39,1
20.34,52.52,48,1
22.98,53.26,32,1
23.68,50.24,40,1
22.95,50.98,33,1
22.02,49.34,33,1
20.03,49.82,22,1
21.43,46.47,41,1
21.36,46.48,46,1
23.37,55.08,34,1
22.54,56.0,50,1
23.7,47.32,31,1
23.13,46.38,33,1
20.94,53.58,50,1
20.65,45.23,33,1
21.44,52.81,31,1
24.1,58.66,33,1
20.37,59.43,39,1
20.1,46.01,30,1
20.7,46.31,46,1
22.69,46.77,39,1
23.8,48.21,48,1
24.42,54.91,23,1
22.32,59.15,38,1
20.52,48.04,31,1
22.63,49.02,46,1
22.46,59.13,20,1
24.68,52.34,46,1
22.84,50.19,20,1
24.47,45.15,22,1
22.01,58.08,38,1
24.03,53.32,27,1
23.98,55.53,38,1
24.64,50.49,40,1
24.54,51.86,22,1
23.24,50.22,31,1
21.85,48.59,43,1
23.44,46.36,27,1
24.65,57.24,20,1
21.78,46.18,27,1
24.58,53.2,50,1
23.76,58.91,46,1
21.41,50.9,50,1
21.78,47.08,34,1
21.07,45.58,50,1
23.79,50.79,36,1
21.54,54.25,49,1
21.87,50.11,43,1
22.02,50.62,26,1
23.85,56.24,31,1
23.16,53.07,49,1
23.45,52.48,38,1
21.24,49.54,40,1
24.44,52.48,43,1
20.89,55.6,25,1
21.42,55.09,29,1
23.02,48.57,29,1
23.12,52.09,42,1
21.3,46.62,25,1
23.27,50.6,31,1
20.03,51.86,21,1
22.55,57.15,21,1
21.18,46.45,20,1
23.98,53.69,28,1
21.2,53.44,46,1
20.57,47.42,49,1
24.17,49.15,34,1
21.03,46.85,44,1
20.38,50.84,43,1
20.65,53.24,45,1
21.83,49.39,48,1
24.87,57.42,41,1
22.21,59.6,34,1
24.41,57.54,48,1
22.41,52.32,32,1
23.28,46.72,22,1
22.02,51.38,33,1
23.42,46.71,29,1
22.45,49.96,29,1
20.31,52.07,44,1
21.44,58.35,33,1
23.63,53.76,50,1
24.64,58.83,47,1
24.45,59.37,45,1
21.18,49.55,37,1
20.14,59.81,30,1
20.17,48.76,50,1
24.28,52.91,37,1
22.76,51.74,24,1
20.45,48.8,31,1
21.31,59.62,45,1
21.77,53.68,36,1
23.7,58.24,45,1
24.3,45.09,41,1
23.74,59.72,29,1
23.38,48.54,29,1
23.72,59.74,41,1
20.84,50.15,45,1
20.96,46.12,44,1
24.38,57.68,47,1
20.68,47.1,38,1
22.33,56.36,35,1
20.05,45.42,20,1
24.02,52.14,39,1
24.27,58.71,34,1
21.36,58.21,28,1
20.99,52.78,22,1
22.19,49.18,42,1
22.1,47.65,35,1
24.79,58.18,23,1
22.15,48.79,32,1
22.9,49.04,38,1
20.7,52.1,26,1
22.13,54.94,24,1
24.78,50.62,22,1
24.05,48.66,21,1
24.88,57.87,32,1
20.16,46.38,34,1
24.07,59.3,43,1
21.62,59.8,41,1
21.34,52.67,35,1
21.9,58.52,50,1
22.12,47.61,31,1
21.71,49.72,40,1
22.88,48.58,32,1
22.49,55.71,44,1
23.51,50.71,39,1
20.64,55.43,39,1
20.8,55.9,42,1
21.28,54.11,32,1
21.98,45.3,45,1
21.61,59.89,23,1
23.81,50.65,34,1
24.89,45.58,49,1
24.58,59.88,41,1
24.87,58.28,32,1
23.49,54.5,25,1
23.52,57.53,27,1
20.09,46.13,46,1
23.9,54.66,36,1
20.64,53.04,32,1
22.96,59.11,33,1
21.19,58.12,34,1
23.14,45.77,21,1
21.03,49.22,31,1
21.24,45.38,43,1
24.49,58.88,40,1
23.66,47.77,20,1
23.55,57.12,50,1
21.58,51.47,32,1
21.53,55.35,28,1
24.51,59.04,29,1
24.72,48.86,50,1
20.04,59.08,27,1
24.21,57.64,44,1
20.32,45.09,24,1
21.43,58.64,44,1
24.93,45.36,45,1
20.24,57.35,44,1
24.38,48.49,48,1
20.66,56.01,30,1
21.9,58.98,36,1
22.28,50.75,34,1
23.23,49.73,26,1
20.34,53.75,47,1
20.29,48.47,48,1
23.05,58.65,33,1
20.57,59.52,33,1
22.14,45.27,35,1
23.42,56.19,36,1
24.73,59.82,20,1
23.98,53.51,20,1
23.01,58.07,27,1
22.9,49.65,29,1
20.2,53.08,43,1
24.02,59.79,22,1
21.01,47.06,30,1
23.41,47.76,23,1
20.57,49.46,21,1
23.03,57.71,25,1
20.95,58.99,49,1
21.41,59.33,35,1
24.56,59.74,20,1
23.75,52.54,23,1
21.22,47.43,43,1
21.86,59.33,29,1
23.87,51.02,48,1
21.23,56.55,24,1
20.83,46.83,49,1
23.52,54.08,50,1
21.26,58.31,33,1
22.06,45.42,21,1
23.5,57.14,48,1
24.78,49.35,40,1
22.46,50.96,43,1
22.7,54.3,45,1
24.7,48.59,26,1
20.31,59.44,40,1
23.16,51.62,37,1
21.17,49.07,34,1
20.68,57.12,26,1
20.45,54.27,37,1
23.28,47.39,40,1
20.71,45.75,27,1
22.85,48.21,35,1
24.0,55.68,49,1
20.36,50.71,26,1
23.23,58.33,38,1
23.27,52.7,47,1
20.44,52.63,24,1
22.59,57.85,22,1
24.48,59.29,32,1
21.69,49.72,45,1
23.54,53.6,27,1
21.35,48.13,40,1
23.13,47.83,32,1
23.88,49.92,35,1
20.53,47.78,35,1
22.29,45.66,21,1
22.63,50.45,50,1
22.3,48.82,30,1
20.83,51.39,24,1
21.21,51.42,42,1
22.19,56.72,40,1
24.66,53.85,46,1
23.41,54.28,36,1
23.14,58.27,34,1
23.94,55.39,25,1
20.14,48.82,26,1
20.94,52.99,30,1
20.83,54.68,28,1
20.16,50.39,48,1
23.47,54.28,43,1
24.88,56.57,21,1
23.57,46.22,21,1
21.03,51.06,29,1
24.78,54.36,44,1
23.46,47.73,40,1
22.15,59.13,37,1
21.01,56.76,25,1
21.29,46.68,26,1
23.29,59.81,43,1
23.73,49.6,36,1
22.55,58.74,37,1
21.15,56.7,27,1
24.62,52.08,36,1
24.12,54.87,28,1
23.44,52.54,45,1
20.57,51.58,43,1
24.04,46.04,47,1
22.43,53.05,47,1
24.24,47.08,30,1
20.31,58.2,43,1
20.51,48.24,21,1
21.55,55.74,25,1
23.38,48.81,29,1
20.37,54.5,34,1
24.45,56.26,24,1
21.17,52.26,46,1
23.75,58.29,44,1
23.46,48.82,29,1
20.73,52.96,35,1
23.96,59.37,50,1
23.41,46.15,41,1
20.58,56.16,31,1
21.92,49.13,37,1
23.29,54.13,44,1
22.97,47.07,22,1
20.85,50.97,39,1
22.51,52.66,36,1
22.22,57.12,31,1
23.32,49.31,29,1
20.1,49.77,26,1
21.17,48.96,47,1
25.0,45.1,38,1
24.13,49.57,21,1
20.7,59.22,22,1
20.92,56.74,40,1
21.09,53.91,47,1
22.95,53.44,50,1
24.32,51.6,21,1
22.59,58.82,29,1
22.02,48.37,44,1
21.38,45.69,33,1
23.89,54.8,25,1
20.1,50.94,32,1
20.18,45.6,34,1
21.13,46.71,49,1
24.48,53.26,42,1
20.24,53.28,28,1
20.11,52.92,36,1
23.08,47.71,41,1
20.23,53.98,30,1
21.29,56.57,46,1
20.73,50.91,21,1
23.92,54.81,46,1
24.93,47.78,35,1
20.29,50.93,30,1
21.97,54.04,41,1
23.54,48.38,30,1
22.61,47.54,44,1
21.0,46.22,32,1
21.79,57.32,26,1
23.97,56.4,33,1
22.92,55.99,48,1
22.43,52.58,24,1
22.9,59.29,47,1
21.07,47.95,28,1
22.86,55.39,20,1
24.33,45.49,48,1
22.92,59.56,35,1
21.8,54.93,27,1
20.21,45.84,46,1
21.9,57.85,41,1
24.6,53.47,49,1
21.0,59.06,46,1
20.97,45.02,40,1
22.3,51.27,29,1
24.62,59.81,43,1
24.48,57.62,29,1
20.63,48.65,47,1
23.01,59.39,40,1
22.71,56.43,39,1
21.15,53.97,36,1
20.02,52.55,20,1
21.11,59.36,50,1
22.88,51.41,50,1
21.58,56.32,20,1
22.86,46.64,36,1
23.84,47.64,23,1
22.52,46.2,50,1
21.39,48.29,30,1
21.09,49.83,28,1
24.33,59.8,27,1
21.89,45.22,49,1
23.98,58.01,46,1
21.63,46.77,45,1
20.45,45.49,38,1
21.31,52.24,48,1
23.3,45.18,43,1
23.12,58.74,20,1
24.57,50.9,46,1
20.56,52.73,47,1
22.65,46.01,29,1
23.59,54.72,27,1
20.46,57.94,49,1
20.08,48.73,27,1
21.49,55.27,47,1
21.21,52.75,34,1
24.99,47.91,22,1
20.26,57.39,49,1
20.48,54.95,47,1
21.44,57.77,35,1
21.52,49.63,27,1
22.7,57.22,43,1
24.16,52.04,31,1
21.44,57.15,48,1
22.38,54.68,43,1
21.49,47.86,21,1
21.18,47.72,39,1
22.39,53.44,34,1
23.79,55.31,33,1
24.5,53.42,24,1
22.42,54.33,50,1
20.95,57.16,32,1
23.77,55.75,43,1
23.83,47.89,32,1
21.09,52.57,50,1
21.02,57.9,42,1
22.0,49.42,45,1
21.23,59.86,43,1
20.06,57.74,22,1
23.43,55.11,43,1
22.79,46.2,27,1
20.07,49.0,36,1
21.47,54.71,46,1
22.8,45.08,39,1
24.09,50.35,32,1
23.42,56.79,48,1
22.77,50.11,37,1
24.11,46.12,29,1
22.59,55.05,43,1
20.8,53.23,33,1
20.8,53.78,30,1
22.32,49.21,50,1
22.72,45.69,44,1
24.32,45.48,47,1
20.09,46.18,25,1
20.85,51.67,38,1
23.0,51.72,21,1
23.61,45.22,36,1
23.95,49.39,38,1
22.57,49.92,45,1
21.47,54.98,21,1
20.17,55.04,36,1
20.18,56.56,44,1
20.73,45.31,25,1
24.7,51.06,24,1
22.39,47.38,33,1
23.21,46.41,25,1
23.24,54.93,28,1
20.65,52.4,27,1
22.82,49.88,39,1
22.37,53.69,41,1
21.38,46.16,26,1
22.74,55.57,49,1
24.59,52.14,36,1
22.88,54.17,33,1
21.73,60.0,38,1
22.91,46.21,38,1
23.76,45.25,35,1
21.59,57.44,33,1
24.59,50.3,24,1
24.1,52.4,22,1
24.89,51.64,29,1
20.91,55.57,43,1
24.84,55.73,47,1
21.64,47.04,46,1
22.29,47.0,49,1
21.32,48.29,24,1
22.14,47.31,30,1
21.97,46.74,20,1
24.44,55.33,46,1
24.34,52.12,41,1
20.44,45.89,47,1
21.02,49.98,45,1
22.12,48.34,21,1
22.61,56.81,23,1
24.42,45.91,29,1
22.14,55.87,42,1
22.19,46.88,46,1
21.72,52.59,23,1
21.51,51.2,32,1
22.38,50.36,28,1
24.06,54.04,49,1
24.59,52.4,46,1
22.41,45.07,39,1
23.57,45.44,31,1
24.7,46.87,43,1
24.98,58.97,30,1
22.06,50.7,29,1
22.31,52.47,39,1
22.36,54.39,20,1
21.4,49.17,20,1
21.65,53.23,27,1
24.4,58.6,21,1
20.36,55.18,25,1
24.16,52.3,49,1
23.86,55.33,40,1
20.01,53.65,23,1
23.74,53.56,28,1
24.08,54.91,36,1
23.99,57.65,37,1
21.14,56.95,24,1
22.58,45.2,30,1
21.65,51.98,49,1
21.42,54.28,34,1
20.09,59.8,26,1
21.67,49.3,45,1
23.16,53.77,45,1
22.02,55.81,35,1
22.59,47.19,36,1
21.86,49.84,42,1
21.78,53.71,47,1
22.81,58.08,30,1
21.64,53.24,30,1
20.69,52.95,38,1
22.31,49.48,46,1
23.47,52.84,21,1
20.39,55.36,38,1
22.51,52.58,26,1
20.72,51.75,40,1
20.91,58.03,38,1
24.82,53.46,45,1
22.11,47.34,49,1
20.9,54.43,26,1
23.16,49.84,22,1
22.71,56.67,22,1
21.27,58.35,28,1
24.16,55.93,36,1
20.74,53.28,21,1
20.79,54.22,36,1
21.47,46.65,45,1
20.9,49.88,49,1
23.17,50.95,50,1
21.01,53.76,42,1
23.27,45.86,43,1
23.85,49.41,27,1
22.65,55.99,44,1
23.7,47.65,27,1
21.6,46.41,38,1
22.21,57.42,44,1
21.92,57.48,46,1
24.0,50.92,36,1
23.96,59.64,23,1
20.43,50.54,48,1
24.29,58.64,45,1
23.29,54.14,25,1
21.08,56.33,41,1
23.89,45.92,33,1
22.01,46.46,30,1
20.5,54.45,46,1
21.06,52.6,33,1
24.33,50.76,32,1
23.6,50.34,25,1
21.08,51.77,45,1
22.47,46.28,44,1
24.29,58.52,31,1
24.31,59.71,44,1
23.1,55.69,46,1
21.92,45.83,32,1
24.35,56.48,48,1
23.89,45.66,38,1
24.56,51.89,22,1
21.54,46.08,41,1
22.23,45.29,22,1
21.78,49.04,41,1
21.08,49.44,22,1
24.93,52.13,49,1
21.64,56.85,43,1
22.9,53.34,47,1
21.8,49.43,45,1
23.02,58.26,23,1
21.56,54.46,47,1
20.74,52.24,41,1
21.04,48.76,27,1
23.59,58.12,32,1
20.07,58.06,50,1
20.31,56.22,27,1
24.45,49.07,24,1
24.73,47.85,48,1
21.47,49.23,26,1
21.51,53.24,44,1
24.9,51.43,27,1
23.83,59.78,36,1
24.76,58.22,41,1
23.31,51.29,33,1
21.73,56.99,30,1
22.64,54.86,50,1
24.14,50.44,28,1
23.55,49.41,30,1
20.81,51.39,23,1
23.9,47.23,42,1
21.44,49.67,21,1
24.6,49.24,38,1
24.38,58.39,43,1
20.74,48.44,21,1
21.74,45.31,49,1
20.51,48.15,22,1
24.63,58.77,41,1
23.44,54.59,38,1
23.25,52.38,34,1
21.97,48.91,25,1
20.59,49.49,25,1
24.82,50.15,42,1
21.23,58.53,21,1
24.92,55.96,26,1
20.27,54.07,23,1
24.67,54.32,45,1
24.28,58.03,43,1
23.59,58.53,28,1
22.96,47.09,20,1
23.32,59.83,25,1
23.72,50.77,26,1
20.04,57.43,48,1
20.91,49.33,44,1
20.24,57.21,37,1
20.97,58.68,21,1
23.4,55.83,31,1
23.7,57.69,33,1
20.24,48.97,34,1
24.42,53.57,25,1
23.68,51.46,27,1
24.07,53.15,23,1
24.49,48.6,30,1
23.66,47.05,47,1
23.59,48.47,45,1
22.56,54.64,47,1
21.6,54.08,47,1
20.91,55.81,30,1
23.96,49.19,48,1
23.19,56.75,39,1
23.03,47.44,29,1
22.15,48.95,42,1
24.18,46.62,43,1
20.34,58.07,50,1
22.95,48.16,30,1
24.71,50.11,20,1
24.82,47.36,22,1
22.51,52.5,47,1
21.75,46.8,29,1
20.12,54.78,32,1
24.0,55.66,24,1
24.37,48.47,36,1
21.64,50.49,43,1
22.84,45.27,23,1
21.98,55.57,23,1
20.24,54.7,28,1
21.85,58.94,36,1
23.82,57.86,36,1
24.15,56.47,41,1
20.63,51.0,34,1
23.25,52.15,34,1
22.67,47.73,44,1
21.83,50.37,24,1
22.87,48.72,31,1
24.86,56.3,32,1
24.1,49.49,37,1
23.1,46.95,29,1
21.68,48.37,39,1
24.04,55.52,39,1
20.5,48.39,44,1
20.5,46.84,46,1
20.61,53.44,41,1
20.66,53.88,48,1
24.58,59.63,37,1
23.71,53.79,42,1
21.45,49.84,25,1
24.39,51.98,38,1
22.32,53.5,32,1
22.12,54.86,50,1
20.67,49.56,36,1
20.8,50.39,32,1
21.4,50.54,39,1
22.61,46.71,37,1
20.87,49.14,39,1
20.58,56.08,23,1
21.14,51.9,26,1
20.38,58.4,27,1
23.65,56.59,23,1
20.27,46.16,30,1
24.81,58.7,32,1
22.91,48.25,41,1
24.63,59.56,38,1
20.07,58.05,27,1
24.54,51.41,25,1
21.68,54.45,20,1
22.43,57.48,48,1
21.8,59.77,40,1
21.06,47.57,24,1
23.64,50.94,30,1
21.24,51.35,39,1
22.47,58.35,28,1
23.9,54.16,49,1
24.95,53.28,45,1
20.52,50.55,45,1
23.09,59.23,32,1
24.32,51.91,31,1
23.66,59.46,45,1
20.16,45.62,41,1
21.6,54.17,42,1
22.11,54.59,44,1
24.12,48.75,45,1
24.84,58.88,26,1
21.78,58.07,23,1
20.36,53.11,28,1
22.5,49.92,45,1
24.22,45.68,29,1
24.5,56.75,22,1
22.67,46.19,29,1
20.59,58.4,27,1
22.8,47.43,24,1
24.25,51.5,47,1
22.39,59.0,47,1
24.93,58.55,42,1
22.21,51.11,25,1
24.01,47.04,28,1
21.58,47.25,49,1
22.46,58.6,23,1
23.84,59.97,34,1
24.93,55.15,20,1
23.11,57.85,45,1
24.41,55.21,31,1
24.49,50.5,31,1
21.52,51.45,24,1
23.87,53.19,20,1
22.25,52.77,22,1
24.56,55.99,35,1
22.37,47.65,43,1
24.53,52.67,45,1
24.55,55.74,30,1
24.53,51.78,26,1
23.75,52.45,22,1
20.62,57.02,24,1
23.74,55.26,23,1
21.01,58.26,45,1
24.19,47.42,23,1
20.66,54.94,21,1
22.85,56.49,39,1
23.26,50.59,44,1
20.45,55.63,35,1
23.58,47.93,44,1
23.82,45.57,32,1
20.61,56.44,31,1
21.31,57.76,50,1
24.29,55.76,33,1
21.56,52.87,39,1
23.84,52.72,26,1
22.99,53.33,33,1
24.57,59.01,36,1
24.92,48.63,47,1
20.73,48.93,43,1
22.7,53.4,35,1
20.1,50.01,30,1
23.34,49.07,42,1
24.03,47.38,20,1
21.28,55.59,32,1
21.46,49.86,43,1
23.33,48.82,29,1
20.26,52.66,39,1
23.16,48.71,37,1
23.98,58.09,28,1
24.61,48.03,30,1
22.36,56.1,48,1
20.29,56.52,32,1
23.59,52.15,30,1
20.03,54.43,41,1
21.81,45.8,28,1
24.54,58.32,32,1
23.95,46.25,27,1
23.48,58.4,44,1
24.94,55.72,44,1
21.33,56.35,20,1
22.98,57.87,20,1
24.13,55.23,36,1
21.86,56.45,48,1
21.48,47.12,24,1
21.09,49.47,29,1
22.32,48.73,43,1
24.11,52.3,44,1
23.52,54.23,38,1
22.43,58.88,40,1
23.39,58.73,45,1
22.78,52.41,43,1
20.27,55.36,20,1
24.43,45.62,48,1
24.34,57.95,39,1
24.72,56.06,33,1
21.8,47.81,41,1
22.81,50.47,29,1
24.73,53.79,47,1
20.63,50.05,20,1
24.53,49.16,39,1
20.46,50.34,34,1
24.33,49.16,29,1
23.56,52.47,34,1
23.65,57.53,23,1
23.39,52.87,22,1
24.52,59.83,49,1
22.35,47.38,38,1
20.18,51.55,36,1
24.28,51.49,49,1
20.78,49.51,32,1
24.96,52.25,31,1
22.16,52.49,23,1
23.33,52.65,24,1
21.39,58.48,50,1
23.49,55.67,45,1
23.43,54.66,28,1
20.31,53.63,26,1
22.6,56.4,35,1
23.93,51.96,48,1
20.89,45.46,39,1
22.19,47.29,21,1
24.75,59.82,25,1
23.18,53.23,22,1
21.38,49.84,33,1
23.74,51.49,28,1
22.2,49.29,31,1
22.05,45.9,27,1
21.35,48.73,24,1
24.73,53.88,20,1
22.45,49.54,40,1
22.22,53.13,48,1
22.68,59.3,31,1
24.34,57.78,37,1
24.4,54.22,21,1
23.09,58.33,23,1
24.52,54.28,42,1
20.56,49.81,29,1
24.22,54.76,37,1
20.94,55.08,31,1
21.94,49.55,34,1
23.14,57.09,45,1
22.83,52.05,49,1
24.18,56.7,20,1
20.74,49.47,28,1
20.53,57.66,49,1
24.34,46.98,38,1
21.76,45.81,48,1
22.34,52.06,41,1
20.8,46.06,33,1
23.54,51.99,43,1
20.16,60.0,32,1
24.83,56.63,28,1
23.62,51.67,35,1
21.73,48.07,41,1
21.89,46.67,26,1
24.3,53.92,47,1
21.81,49.99,35,1
20.95,51.38,38,1
21.81,45.51,21,1
22.49,46.88,29,1
22.14,54.88,35,1
21.34,55.74,28,1
21.81,54.69,26,1
20.7,57.62,44,1
21.47,52.63,38,1
22.76,49.94,38,1
24.88,58.18,35,1
20.01,47.59,49,1
23.86,53.2,45,1
24.36,54.52,24,1
20.94,50.23,36,1
23.59,54.95,27,1
24.5,45.03,33,1
22.77,48.71,35,1
24.58,54.23,46,1
23.8,48.82,38,1
24.0,54.17,42,1
20.87,59.02,22,1
22.2,55.51,21,1
21.81,48.58,24,1
22.52,45.75,49,1
21.18,49.98,44,1
22.48,57.65,45,1
24.24,51.47,44,1
21.26,46.21,42,1
21.0,55.21,45,1
22.22,56.35,31,1
24.56,52.51,31,1
23.5,59.43,48,1
22.3,57.07,38,1
23.0,56.43,36,1
24.04,46.4,43,1
20.67,55.71,45,1
23.83,57.41,36,1
20.71,48.85,46,1
21.49,59.99,30,1
24.21,47.75,26,1
21.52,48.66,20,1
24.53,52.3,45,1
22.82,48.86,38,1
20.87,51.61,44,1
20.31,53.47,46,1
24.9,54.2,25,1
23.85,50.33,23,1
22.83,58.47,31,1
20.9,57.29,30,1
20.35,54.65,25,1
21.39,59.19,44,1
21.31,48.78,49,1
22.52,55.16,29,1
20.6,58.25,39,1
24.85,57.18,34,1
22.6,57.75,21,1
21.38,59.91,34,1
20.01,46.88,28,1
21.2,47.54,33,1
23.7,58.88,40,1
24.27,56.8,39,1
21.08,51.0,45,1
21.03,56.76,28,1
24.11,55.51,43,1
21.0,48.09,22,1
23.58,57.91,20,1
22.59,51.97,39,1
21.12,50.74,22,1
23.98,58.43,43,1
22.52,49.0,47,1
20.0,57.48,41,1
20.61,51.2,34,1
22.32,52.83,25,1
21.69,52.51,38,1
24.08,51.37,20,1
24.56,56.35,24,1
22.65,59.85,30,1
20.75,57.0,26,1
20.31,45.57,44,1
22.41,58.81,49,1
23.49,46.6,36,1
23.05,51.85,29,1
21.15,51.71,39,1
22.0,58.1,39,1
20.49,53.12,41,1
24.49,47.62,47,1
21.9,46.87,50,1
20.03,51.84,23,1
22.04,55.58,35,1
23.06,52.07,35,1
22.87,52.2,34,1
21.75,47.74,35,1
20.16,46.17,30,1
24.58,50.47,46,1
21.24,49.64,25,1
24.3,49.91,21,1
20.59,52.47,43,1
20.69,45.27,47,1
21.99,59.41,26,1
20.19,46.76,20,1
23.25,47.28,42,1
23.65,52.91,29,1
20.33,49.41,50,1
20.41,46.68,37,1
24.42,48.06,36,1
24.45,47.7,41,1
21.53,50.54,43,1
24.1,51.65,22,1
22.9,49.75,22,1
23.29,45.88,30,1
23.97,49.76,33,1
20.16,47.38,34,1
21.61,52.43,48,1
23.12,56.9,24,1
20.48,55.23,29,1
21.84,55.92,36,1
23.39,49.03,28,1
20.68,46.1,27,1
24.36,53.36,37,1
21.99,52.37,40,1
20.94,56.47,24,1
22.06,52.73,42,1
23.84,59.91,26,1
21.34,51.87,28,1
24.96,51.79,20,1
24.49,56.27,49,1
23.78,56.73,31,1
22.66,57.79,42,1
23.9,51.12,21,1
22.92,49.82,35,1
21.6,50.83,38,1
21.27,56.0,42,1
24.37,56.58,31,1
21.82,47.2,26,1
23.12,52.19,27,1
20.81,50.24,23,1
20.88,57.59,39,1
24.34,59.67,46,1
20.85,47.16,24,1
24.43,48.32,44,1
22.59,59.87,37,1
22.08,54.31,28,1
21.27,49.15,21,1
22.39,57.73,36,1
20.9,51.05,44,1
23.85,55.28,28,1
23.69,45.88,32,1
23.48,58.12,34,1
23.49,50.87,22,1
22.6,59.61,34,1
23.97,58.65,30,1
24.43,46.97,50,1
20.59,59.65,21,1
21.4,51.04,38,1
21.36,55.96,42,1
21.69,56.24,21,1
23.88,47.94,47,1
24.99,53.17,43,1
22.51,49.34,22,1
22.89,51.03,24,1
24.02,55.92,25,1
21.72,51.27,32,1
21.53,53.95,38,1
23.2,49.87,44,1
24.49,53.76,34,1
21.69,58.48,22,1
22.97,54.64,27,1
24.19,56.53,39,1
21.59,50.69,22,1
22.43,57.72,34,1
22.26,58.32,38,1
22.53,50.58,32,1
21.1,45.62,42,1
21.71,53.56,30,1
22.19,56.94,37,1
21.48,53.46,27,1
23.7,51.11,42,1
23.84,57.27,30,1
22.51,48.44,35,1
22.4,53.86,41,1
22.83,52.06,45,1
23.21,50.47,45,1
24.22,56.68,35,1
23.85,59.07,29,1
22.44,56.62,35,1
21.32,51.41,28,1
21.51,47.89,50,1
24.63,53.2,20,1
24.37,54.21,39,1
22.18,58.08,50,1
21.54,48.97,34,1
24.69,57.99,41,1
23.32,57.75,33,1
23.19,54.73,36,1
24.31,56.3,41,1
20.89,59.59,28,1
22.74,52.92,26,1
22.0,46.22,40,1
22.52,58.03,43,1
22.17,58.56,36,1
23.76,54.99,23,1
21.67,48.16,40,1
24.45,49.77,35,1
22.97,59.83,47,1
24.93,50.56,45,1
21.34,52.45,29,1
22.9,50.3,31,1
21.14,58.13,34,1
20.66,49.95,40,1
24.5,53.09,28,1
24.46,55.18,27,1
20.07,58.92,36,1
23.67,53.33,24,1
21.62,47.75,26,1
22.42,47.34,48,1
22.62,56.69,25,1
23.43,52.74,49,1
20.16,55.15,21,1
20.65,53.13,34,1
22.56,53.5,26,1
21.25,48.64,33,1
22.65,58.51,29,1
21.38,55.18,42,1
22.67,55.91,48,1
21.75,51.49,50,1
22.59,56.12,48,1
24.34,52.77,47,1
23.31,56.3,35,1
23.98,47.9,40,1
20.67,56.85,20,1
23.1,46.68,39,1
21.67,59.31,24,1
23.9,58.97,44,1
24.6,50.61,49,1
20.4,51.26,22,1
23.42,48.41,26,1
22.58,50.37,45,1
22.23,45.8,48,1
22.63,57.92,50,1
24.92,48.75,39,1
22.01,46.72,27,1
24.59,56.11,32,1
21.61,56.18,29,1
21.69,59.92,48,1
20.8,59.43,32,1
20.35,53.12,21,1
24.31,56.38,23,1
22.43,55.46,33,1
20.69,55.63,47,1
20.97,49.7,40,1
24.22,45.84,40,1
20.82,45.1,38,1
21.6,53.32,22,1
22.56,45.09,35,1
21.36,51.88,42,1
22.03,57.6,25,1
22.29,56.0,47,1
24.64,46.61,30,1
22.51,52.88,31,1
22.57,54.07,37,1
22.32,49.05,43,1
21.71,46.76,36,1
21.78,58.41,36,1
24.48,51.34,28,1
22.36,52.65,35,1
21.45,48.07,43,1
22.31,45.22,43,1
23.45,57.47,26,1
21.83,52.84,32,1
22.05,49.1,40,1
22.72,45.23,47,1
22.87,48.5,20,1
24.71,47.2,33,1
24.36,59.38,46,1
24.47,54.21,44,1
21.68,45.41,35,1
22.75,53.24,47,1
22.75,47.18,41,1
23.91,50.56,32,1
20.23,49.19,50,1
24.67,53.52,50,1
24.85,48.35,40,1
24.11,53.29,49,1
22.25,47.85,28,1
23.18,55.6,27,1
